s_Sample	h_popUID	h_SampCnt	h_SampFrac	s_ReadCntTotUsed	s_COI	c_clusterID	c_AveragedFrac	c_ReadCnt	c_RepCnt
2017-10-23-3154	pfama1.000	64	1.0	124119(98.4%)	1	0	1.0	124119	2
2017-10-23-3190	pfama1.002	50	1.0	44041(93.1%)	1	0	1.0	44041	2
2017-10-23-3202	pfama1.027	7	0.3181818181818182	35434(81.4%)	3	0	0.5701884298115703	20323	2
2017-10-23-3202	pfama1.028	7	0.3181818181818182	35434(81.4%)	3	1	0.31094868905131096	10978	2
2017-10-23-3202	pfama1.026	8	0.36363636363636365	35434(81.4%)	3	2	0.11886288113711889	4133	2
2017-10-23-3205	pfama1.028	7	0.5	54222(92.2%)	2	0	0.767131	41506	2
2017-10-23-3205	pfama1.027	7	0.5	54222(92.2%)	2	1	0.232869	12716	2
2017-10-23-3649	pfama1.000	64	1.0	350(84.7%)	1	0	1.0	350	2
2017-10-23-3659	pfama1.018	15	0.4054049780862174	63168(75.6%)	2	0	0.533602	34062	2
2017-10-23-3659	pfama1.012	22	0.5945950219137826	63168(75.6%)	2	1	0.466398	29106	2
2017-10-23-3665	pfama1.001	53	1.0	71529(94.1%)	1	0	1.0	71529	2
2017-10-24-3672	pfama1.024	9	1.0	11(100%)	1	0	1.0	11	1
2017-10-24-3673	pfama1.010	27	0.442623024187026	34716(75.1%)	2	0	0.6871659999999999	23422	2
2017-10-24-3673	pfama1.005	34	0.5573769758129739	34716(75.1%)	2	1	0.312834	11294	2
2017-10-24-3677	pfama1.001	53	0.623528607472506	36293(85%)	3	0	0.621633	22562	2
2017-10-24-3677	pfama1.019	12	0.14117660013865674	36293(85%)	3	1	0.254805	9247	2
2017-10-24-3677	pfama1.014	20	0.23529479238883722	36293(85%)	3	2	0.12356199999999999	4484	2
2017-10-24-3684	pfama1.014	20	1.0	25054(89.2%)	1	0	1.0	25054	3
2017-10-24-3685	pfama1.029	7	0.5	2782(97%)	2	0	0.891935	2477	2
2017-10-24-3685	pfama1.030	7	0.5	2782(97%)	2	1	0.10806500000000001	305	2
2017-10-25-3708	pfama1.005	34	1.0	125585(98.4%)	1	0	1.0	125585	2
2017-10-25-3709	pfama1.015	20	1.0	20229(98.9%)	1	0	1.0	20229	2
2017-10-25-3713	pfama1.022	10	1.0	25537(94.7%)	1	0	1.0	25537	4
2017-10-25-3714	pfama1.004	38	1.0	30255(97.7%)	1	0	1.0	29927	2
2017-10-25-3718	pfama1.009	28	1.0	92908(91.5%)	1	0	1.0	92908	2
2017-10-25-3719	pfama1.005	34	0.6800002496000549	89326(98%)	2	0	0.859664	77938	2
2017-10-25-3719	pfama1.016	16	0.3199997503999451	89326(98%)	2	1	0.140336	11388	2
2017-10-25-3720	pfama1.006	34	0.34000025740015705	112486(97.9%)	3	0	0.45944004594400456	51605	2
2017-10-25-3720	pfama1.016	16	0.15999993759996192	112486(97.9%)	3	1	0.45758904575890463	51512	2
2017-10-25-3720	pfama1.002	50	0.49999980499988106	112486(97.9%)	3	2	0.08297090829709083	9369	2
2017-10-25-3728	pfama1.004	38	1.0	50928(89.9%)	1	0	1.0	50928	4
2017-10-30-3746	pfama1.009	28	0.34567982670484504	70041(89.5%)	2	0	0.8262120000000001	57854	2
2017-10-30-3746	pfama1.001	53	0.654320173295155	70041(89.5%)	2	1	0.173788	12187	2
2017-10-30-3747	pfama1.002	50	1.0	51636(90.7%)	1	0	1.0	51636	2
2017-10-30-3761	pfama1.007	33	1.0	193315(98.7%)	1	0	1.0	193315	2
2017-10-30-3762	pfama1.008	32	0.9696970055096353	15123(81.7%)	2	0	0.9920513177107878	14228	1
2017-10-30-3762	pfama1.116	1	0.03030299449036463	15123(81.7%)	2	1	0.007948682289212148	114	1
2017-10-30-3766	pfama1.003	40	1.0	39266(94.7%)	1	0	1.0	39266	2
2017-10-30-3773	pfama1.003	40	0.5555552546294917	146600(81.7%)	2	0	0.723303	106351	2
2017-10-30-3773	pfama1.008	32	0.44444474537050827	146600(81.7%)	2	1	0.27669699999999997	40249	2
2017-10-30-3777	pfama1.007	33	1.0	39214(85%)	1	0	1.0	39214	2
2017-10-31-3785	pfama1.035	5	1.0	79561(89.7%)	1	0	1.0	79561	2
2017-10-31-3786	pfama1.003	40	0.20618544266123245	29499(98.3%)	5	0	0.6836282050884616	20173	2
2017-10-31-3786	pfama1.002	50	0.2577318033265405	29499(98.3%)	5	1	0.16967305090191528	4991	2
2017-10-31-3786	pfama1.008	32	0.16494855515999357	29499(98.3%)	5	2	0.07859992357997707	2317	2
2017-10-31-3786	pfama1.004	38	0.19587637155917842	29499(98.3%)	5	3	0.04357101307130392	1295	2
2017-10-31-3786	pfama1.005	34	0.17525782729305517	29499(98.3%)	5	4	0.02452780735834221	723	2
2017-10-31-3787	pfama1.003	40	1.0	75820(89.4%)	1	0	1.0	75820	2
2017-10-31-3805	pfama1.002	50	1.0	37907(96.7%)	1	0	1.0	37907	2
2017-10-31-3816	pfama1.000	64	1.0	13100(98%)	1	0	1.0	13100	2
2017-10-31-3818	pfama1.010	27	1.0	45025(98.6%)	1	0	1.0	45025	2
2017-11-01-3079	pfama1.012	22	1.0	59388(96.3%)	1	0	1.0	59388	2
2017-11-01-3093	pfama1.033	5	1.0	61649(86.5%)	1	0	1.0	61649	3
2017-11-01-3096	pfama1.006	34	0.30357135395411095	9069(98.8%)	5	0	0.5082147967140813	4609	1
2017-11-01-3096	pfama1.026	8	0.07142847193881459	9069(98.8%)	5	1	0.4136068345572661	3751	1
2017-11-01-3096	pfama1.015	20	0.17857152806118542	9069(98.8%)	5	2	0.030984687606124953	281	1
2017-11-01-3096	pfama1.009	28	0.25	9069(98.8%)	5	3	0.029220388311844675	265	1
2017-11-01-3096	pfama1.013	22	0.19642864604588908	9069(98.8%)	5	4	0.017973292810682877	163	1
2017-11-01-3313	pfama1.003	40	1.0	10334(93.8%)	1	0	1.0	10334	2
2017-11-01-3364	pfama1.016	16	1.0	73308(93.6%)	1	0	1.0	73308	2
2017-11-01-3505	pfama1.034	5	1.0	5757(87.4%)	1	0	1.0	5757	4
2017-11-01-3510	pfama1.025	8	1.0	33953(88.7%)	1	0	1.0	33953	2
2017-11-01-3773	pfama1.008	32	0.44444474537050827	128842(80.3%)	2	0	0.504687	65042	2
2017-11-01-3773	pfama1.003	40	0.5555552546294917	128842(80.3%)	2	1	0.495313	63800	2
2017-11-06-3001	pfama1.003	40	1.0	18724(84.8%)	1	0	1.0	18724	2
2017-11-06-3055	pfama1.003	40	1.0	29(85.3%)	1	0	1.0	29	1
2017-11-06-3162	pfama1.041	2	1.0	15071(86.2%)	1	0	1.0	15071	2
2017-11-06-3163	pfama1.001	53	1.0	77350(98.3%)	1	0	1.0	77350	2
2017-11-06-3164	pfama1.013	22	0.2558135949169506	83274(99.4%)	2	0	0.9514122854236856	78996	2
2017-11-06-3164	pfama1.000	64	0.7441864050830495	83274(99.4%)	2	1	0.04858771457631437	4278	2
2017-11-07-3284	pfama1.006	34	0.7727274741735766	35375(97%)	2	0	0.9324236270305493	32305	2
2017-11-07-3284	pfama1.023	10	0.22727252582642343	35375(97%)	2	1	0.06757637296945081	3070	2
2017-11-07-3285	pfama1.006	34	1.0	29(96.7%)	1	0	1.0	11	1
2017-11-07-3523	pfama1.004	38	1.0	30387(97.3%)	1	0	1.0	30387	2
2017-11-07-3527	pfama1.001	53	1.0	657(83.7%)	1	0	1.0	657	4
2017-11-08-3336	pfama1.005	34	1.0	18775(96%)	1	0	1.0	18775	4
2017-11-08-3529	pfama1.016	16	1.0	355(81.6%)	1	0	1.0	355	4
2017-11-13-3542	pfama1.000	64	0.8767127239623485	94(83.2%)	2	0	0.580483	54	2
2017-11-13-3542	pfama1.024	9	0.12328727603765148	94(83.2%)	2	1	0.41951700000000003	40	2
2017-11-13-3547	pfama1.007	33	1.0	31579(95%)	1	0	1.0	31579	2
2017-11-13-3557	pfama1.020	11	1.0	119407(99.5%)	1	0	1.0	119407	2
2017-11-13-3602	pfama1.000	64	0.2909098966943064	5055(96.2%)	7	0	0.34830906966181396	1745	2
2017-11-13-3602	pfama1.017	15	0.06818175774792701	5055(96.2%)	7	1	0.3160320632064127	1590	2
2017-11-13-3602	pfama1.020	11	0.04999995568181314	5055(96.2%)	7	2	0.1302120260424052	652	2
2017-11-13-3602	pfama1.007	33	0.15000004431818684	5055(96.2%)	7	3	0.12983702596740518	680	2
2017-11-13-3602	pfama1.023	10	0.04545450516528468	5055(96.2%)	7	4	0.03320240664048133	173	2
2017-11-13-3602	pfama1.001	53	0.2409083455577665	5055(96.2%)	7	5	0.02223520444704089	112	2
2017-11-13-3602	pfama1.005	34	0.1545454948347153	5055(96.2%)	7	6	0.020172204034440807	103	2
2017-11-13-3604	pfama1.013	22	0.22222244107748754	4366(52.8%)	3	0	0.512869	1864	2
2017-11-13-3604	pfama1.010	27	0.2727274517906716	4366(52.8%)	3	1	0.34066700000000005	1806	2
2017-11-13-3604	pfama1.002	50	0.505050107131841	4366(52.8%)	3	2	0.14646400000000004	696	2
2017-11-13-3719	pfama1.016	16	0.3199997503999451	44534(99.2%)	2	0	0.957327712801686	42394	2
2017-11-13-3719	pfama1.005	34	0.6800002496000549	44534(99.2%)	2	1	0.042672287198313834	2140	2
2017-11-14-3578	pfama1.020	11	0.08396936565470121	4084(95%)	7	0	0.33979394237836275	1353	2
2017-11-14-3578	pfama1.012	22	0.16793902901926927	4084(95%)	7	1	0.21150005273120082	860	2
2017-11-14-3578	pfama1.009	28	0.2137405011945608	4084(95%)	7	2	0.19812550270581436	792	2
2017-11-14-3578	pfama1.037	5	0.038167893479409645	4084(95%)	7	3	0.11348835558413219	447	2
2017-11-14-3578	pfama1.022	10	0.07633578695881929	4084(95%)	7	4	0.07496438859039606	299	2
2017-11-14-3578	pfama1.013	22	0.16793902901926927	4084(95%)	7	5	0.050610325401486383	205	2
2017-11-14-3578	pfama1.007	33	0.25190839467397047	4084(95%)	7	6	0.011517432608607405	48	2
2017-11-14-3579	pfama1.032	5	1.0	9454(97.4%)	1	0	1.0	9454	2
2017-11-14-3580	pfama1.007	33	1.0	68325(90.9%)	1	0	1.0	68325	2
2017-11-14-3612	pfama1.009	28	0.30434734688185017	35002(68.3%)	2	0	0.5403479999999999	18924	2
2017-11-14-3612	pfama1.000	64	0.6956526531181498	35002(68.3%)	2	1	0.45965200000000006	16078	2
2017-11-14-3614	pfama1.001	53	1.0	1273(93.4%)	1	0	1.0	1273	2
2017-11-14-3615	pfama1.005	34	1.0	1621(94.9%)	1	0	1.0	1621	2
2017-11-14-3616	pfama1.001	53	1.0	20759(99.2%)	1	0	1.0	20759	2
2017-11-14-3617	pfama1.007	33	1.0	4649(97.1%)	1	0	1.0	4649	2
2017-11-15-3627	pfama1.006	34	1.0	49822(93%)	1	0	1.0	49822	2
2017-11-15-3630	pfama1.008	32	1.0	15786(99.1%)	1	0	1.0	15786	2
2017-11-15-3642	pfama1.001	53	1.0	20003(95.1%)	1	0	1.0	20003	2
2017-11-17-3779	pfama1.009	28	1.0	201966(99%)	1	0	1.0	201966	2
2017-11-20-3154	pfama1.000	64	1.0	98726(98.1%)	1	0	1.0	98726	2
2017-11-20-3190	pfama1.002	50	1.0	43552(97.5%)	1	0	1.0	43552	2
2017-11-20-3202	pfama1.028	7	0.5	510(92.1%)	2	0	0.771226	394	2
2017-11-20-3202	pfama1.027	7	0.5	510(92.1%)	2	1	0.22877399999999998	116	2
2017-11-20-3205	pfama1.028	7	0.09859122436099196	15690(66.5%)	2	0	0.76737	12003	2
2017-11-20-3205	pfama1.000	64	0.9014087756390081	15690(66.5%)	2	1	0.23263000000000003	3687	2
2017-11-20-3649	pfama1.000	64	1.0	32218(69.1%)	1	0	1.0	32218	2
2017-11-20-3659	pfama1.018	15	1.0	8379(98.7%)	1	0	1.0	8379	2
2017-11-20-3661	pfama1.007	33	1.0	377873(78.2%)	1	0	1.0	377873	3
2017-11-20-3665	pfama1.001	53	1.0	122188(98.4%)	1	0	1.0	122188	2
2017-11-21-3672	pfama1.024	9	0.18367346938775506	39262(96.6%)	2	0	0.9577695211152395	37604	2
2017-11-21-3672	pfama1.003	40	0.8163265306122448	39262(96.6%)	2	1	0.04223047888476056	1658	2
2017-11-21-3673	pfama1.005	34	1.0	48343(94.2%)	1	0	1.0	48343	2
2017-11-21-3677	pfama1.014	20	0.33898326371725407	163(90.6%)	3	0	0.5511495511495512	89	2
2017-11-21-3677	pfama1.010	27	0.45762717466243524	163(90.6%)	3	1	0.3227423227423228	54	2
2017-11-21-3677	pfama1.019	12	0.20338956162031066	163(90.6%)	3	2	0.1261081261081261	20	2
2017-11-21-3685	pfama1.030	7	0.5	26131(88.6%)	2	0	0.771062	20973	2
2017-11-21-3685	pfama1.029	7	0.5	26131(88.6%)	2	1	0.228938	5158	2
2017-11-22-3708	pfama1.005	34	1.0	152795(98.7%)	1	0	1.0	152795	2
2017-11-22-3709	pfama1.015	20	1.0	70296(95.7%)	1	0	1.0	70296	2
2017-11-22-3713	pfama1.022	10	1.0	59681(95.7%)	1	0	1.0	59681	2
2017-11-22-3714	pfama1.004	38	1.0	10434(97.2%)	1	0	1.0	1477	2
2017-11-22-3719	pfama1.016	16	1.0	21284(93.2%)	1	0	1.0	21284	2
2017-11-22-3720	pfama1.002	50	0.7575757575757576	41802(91.7%)	2	0	0.663215	28706	2
2017-11-22-3720	pfama1.016	16	0.24242424242424243	41802(91.7%)	2	1	0.336785	13096	2
2017-11-22-3728	pfama1.004	38	1.0	48475(92.9%)	1	0	1.0	48475	2
2017-11-27-3746	pfama1.001	53	0.654320173295155	28580(95.2%)	2	0	0.711447	20407	2
2017-11-27-3746	pfama1.009	28	0.34567982670484504	28580(95.2%)	2	1	0.288553	8173	2
2017-11-27-3747	pfama1.002	50	1.0	8600(97.7%)	1	0	1.0	8600	2
2017-11-27-3758	pfama1.017	15	1.0	77539(86.5%)	1	0	1.0	77539	3
2017-11-27-3761	pfama1.007	33	1.0	7545(98.5%)	1	0	1.0	7545	2
2017-11-27-3766	pfama1.000	64	0.615385480768149	46873(87.6%)	2	0	0.542683	24854	2
2017-11-27-3766	pfama1.003	40	0.384614519231851	46873(87.6%)	2	1	0.45731700000000003	22019	2
2017-11-27-3773	pfama1.015	20	1.0	42730(91.7%)	1	0	1.0	42730	2
2017-11-27-3777	pfama1.007	33	0.5593219554725906	36167(79%)	3	0	0.47277800000000003	16785	2
2017-11-27-3777	pfama1.039	4	0.06779652054010354	36167(79%)	3	1	0.38586100000000007	13424	2
2017-11-27-3777	pfama1.012	22	0.37288152398730584	36167(79%)	3	2	0.14136100000000001	5958	2
2017-11-27-3779	pfama1.009	28	1.0	80097(80.9%)	1	0	1.0	80097	3
2017-11-28-3783	pfama1.003	40	1.0	32887(89.4%)	1	0	1.0	32887	2
2017-11-28-3785	pfama1.035	5	1.0	49324(59%)	1	0	1.0	49324	2
2017-11-28-3786	pfama1.005	34	0.33333346078434367	20820(87.9%)	3	0	0.5341043204625923	11297	2
2017-11-28-3786	pfama1.009	28	0.2745099763552885	20820(87.9%)	3	1	0.42688025612815367	8758	2
2017-11-28-3786	pfama1.003	40	0.39215656286036776	20820(87.9%)	3	2	0.03901542340925404	765	2
2017-11-28-3787	pfama1.003	40	1.0	99119(94.4%)	1	0	1.0	99119	2
2017-11-28-3805	pfama1.002	50	1.0	1411(97.6%)	1	0	1.0	1411	2
2017-11-28-3816	pfama1.000	64	1.0	2359(95.2%)	1	0	1.0	2359	2
2017-11-28-3818	pfama1.010	27	1.0	50822(96.9%)	1	0	1.0	50822	2
2017-11-29-3079	pfama1.012	22	1.0	46524(92.1%)	1	0	1.0	46524	2
2017-11-29-3093	pfama1.033	5	1.0	43295(95.2%)	1	0	1.0	43295	2
2017-11-29-3096	pfama1.006	34	0.34693875926697526	52372(90.6%)	5	0	0.4493361797344718	23444	2
2017-11-29-3096	pfama1.025	8	0.08163255560185147	52372(90.6%)	5	1	0.42112116844846736	22141	2
2017-11-29-3096	pfama1.026	8	0.08163255560185147	52372(90.6%)	5	2	0.09048423619369447	4702	2
2017-11-29-3096	pfama1.015	20	0.20408178696373525	52372(90.6%)	5	3	0.022744409097763638	1218	2
2017-11-29-3096	pfama1.009	28	0.2857143425655867	52372(90.6%)	5	4	0.016314006525602606	867	2
2017-11-29-3315	pfama1.019	12	0.37499954296884996	2398(92.7%)	2	0	0.763332	1841	2
2017-11-29-3315	pfama1.015	20	0.62500045703115	2398(92.7%)	2	1	0.236668	557	2
2017-11-29-3364	pfama1.016	16	1.0	50961(96.2%)	1	0	1.0	50961	2
2017-11-29-3510	pfama1.025	8	1.0	50869(86.1%)	1	0	1.0	50869	2
2017-12-04-3001	pfama1.003	40	1.0	35571(91.4%)	1	0	1.0	35247	2
2017-12-04-3055	pfama1.003	40	1.0	67927(91.5%)	1	0	1.0	67927	2
2017-12-04-3164	pfama1.013	22	0.2558135949169506	52943(95.6%)	2	0	0.5016	26418	2
2017-12-04-3164	pfama1.000	64	0.7441864050830495	52943(95.6%)	2	1	0.4984	26525	2
2017-12-05-3284	pfama1.023	10	1.0	49041(85.8%)	1	0	1.0	49041	2
2017-12-05-3285	pfama1.001	53	0.5463909857569331	597(89.6%)	4	0	0.7828648009386402	402	2
2017-12-05-3285	pfama1.006	34	0.35051614783841106	597(89.6%)	4	1	0.16751411489939433	83	2
2017-12-05-3285	pfama1.039	4	0.04123714656186235	597(89.6%)	4	2	0.025229277775735734	13	2
2017-12-05-3285	pfama1.031	6	0.06185571984279353	597(89.6%)	4	3	0.024391806386229863	12	2
2017-12-05-3523	pfama1.004	38	1.0	8(100%)	1	0	1.0	8	1
2017-12-05-3527	pfama1.001	53	1.0	49041(94.3%)	1	0	1.0	49041	2
2017-12-06-3336	pfama1.005	34	1.0	8135(95.7%)	1	0	1.0	7736	1
2017-12-11-3540	pfama1.010	27	1.0	47949(77.2%)	1	0	1.0	47949	2
2017-12-11-3542	pfama1.006	34	0.20858884696458177	26315(96.7%)	4	0	0.8745507376347788	22791	2
2017-12-11-3542	pfama1.018	15	0.09202438575041452	26315(96.7%)	4	1	0.09734567079629876	2708	2
2017-12-11-3542	pfama1.002	50	0.3067479525013817	26315(96.7%)	4	2	0.015643195307041412	456	2
2017-12-11-3542	pfama1.000	64	0.3926388147836219	26315(96.7%)	4	3	0.012460396261881121	360	2
2017-12-11-3546	pfama1.010	27	0.49090910380164754	37416(74.8%)	2	0	0.8319340000000001	32438	2
2017-12-11-3546	pfama1.009	28	0.5090908961983526	37416(74.8%)	2	1	0.16806600000000002	4978	2
2017-12-11-3557	pfama1.020	11	1.0	32971(95.6%)	1	0	1.0	32971	2
2017-12-12-3575	pfama1.001	53	0.7260265702741385	107(93%)	2	0	0.6372553030565286	65	1
2017-12-12-3575	pfama1.015	20	0.27397342972586153	107(93%)	2	1	0.3627446969434715	37	1
2017-12-12-3577	pfama1.000	64	1.0	7308(94.7%)	1	0	1.0	7308	2
2017-12-12-3578	pfama1.022	10	0.055555459259329885	8532(94.9%)	7	0	0.49127017516625043	4062	2
